[DEBUG][2019-12-24 13:32:39,802][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'mvcContentNegotiationManager'
[DEBUG][2019-12-24 13:32:39,813][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping'
[DEBUG][2019-12-24 13:32:39,872][org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping]8 mappings in 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping'
[DEBUG][2019-12-24 13:32:39,872][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'org.springframework.validation.beanvalidation.OptionalValidatorFactoryBean#0'
[DEBUG][2019-12-24 13:32:39,937][org.jboss.logging]Logging Provider: org.jboss.logging.Log4jLoggerProvider
[INFO][2019-12-24 13:32:39,937][org.hibernate.validator.internal.util.Version]HV000001: Hibernate Validator 5.2.4.Final
[DEBUG][2019-12-24 13:32:39,971][org.hibernate.validator.internal.engine.resolver.DefaultTraversableResolver]Found javax.persistence.Persistence on classpath, but no method 'getPersistenceUtil'. Assuming JPA 1 environment. All properties will per default be traversable.
[DEBUG][2019-12-24 13:32:39,994][org.hibernate.validator.internal.engine.ConfigurationImpl]Setting custom MessageInterpolator of type org.springframework.validation.beanvalidation.LocaleContextMessageInterpolator
[DEBUG][2019-12-24 13:32:39,995][org.hibernate.validator.internal.engine.ConfigurationImpl]Setting custom ConstraintValidatorFactory of type org.springframework.validation.beanvalidation.SpringConstraintValidatorFactory
[DEBUG][2019-12-24 13:32:39,997][org.hibernate.validator.internal.engine.ConfigurationImpl]Setting custom ParameterNameProvider of type org.springframework.validation.beanvalidation.LocalValidatorFactoryBean$1
[DEBUG][2019-12-24 13:32:40,005][org.hibernate.validator.internal.xml.ValidationXmlParser]Trying to load META-INF/validation.xml for XML based Validator configuration.
[DEBUG][2019-12-24 13:32:40,007][org.hibernate.validator.internal.xml.ResourceLoaderHelper]Trying to load META-INF/validation.xml via user class loader
[DEBUG][2019-12-24 13:32:40,009][org.hibernate.validator.internal.xml.ResourceLoaderHelper]Trying to load META-INF/validation.xml via TCCL
[DEBUG][2019-12-24 13:32:40,010][org.hibernate.validator.internal.xml.ResourceLoaderHelper]Trying to load META-INF/validation.xml via Hibernate Validator's class loader
[DEBUG][2019-12-24 13:32:40,010][org.hibernate.validator.internal.xml.ValidationXmlParser]No META-INF/validation.xml found. Using annotation based configuration only.
[DEBUG][2019-12-24 13:32:40,137][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter'
[DEBUG][2019-12-24 13:32:40,538][org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter]ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
[DEBUG][2019-12-24 13:32:40,603][org.springframework.beans.factory.support.DefaultListableBeanFactory]Creating shared instance of singleton bean 'mvcUriComponentsContributor'
[DEBUG][2019-12-24 13:32:40,619][org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter]ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
